entry_id,file_id,att_id,hours,rate,amount,description,entry_date
BL-950491,MAT-2731,AT-010,6.4,300,1920.0,Prepared discovery,20-Jul-2025
BL-239969,MAT-2732,AT-010,2.0,250,$500.00,Client call,1636274080
BL-549801,MAT-2733,AT-005,1.7,375,$637.50,Drafted motion,02/11/21
BL-178811,MAT-2734,AT-001,1.2,375,€450,Drafted motion,1759134880
BL-137609,MAT-2735,AT-001,8.3,250,"2,075",Reviewed contract,1709541280
BL-537884,MAT-2736,AT-009,8.2,375,3075.0,Research,02/06/2025
BL-982757,MAT-2737,AT-010,3.9,300,,Prepared discovery,27/02/2025
BL-341273,MAT-2738,AT-010,9.1,375,3412.5,Reviewed contract,25/12/24
BL-422439,MAT-2739,AT-005,5.5,375,,Reviewed contract,1677573280
BL-474234,MAT-2740,AT-008,5.0,300,,Research,03-Mar-2024
BL-725079,MAT-2741,AT-003,5.8,250,1450.0,Document review,18/07/23
BL-788057,MAT-2742,AT-005,3.8,250,,Document review,2023-05-18
BL-179921,MAT-2743,AT-007,0.8,375,,Document review,2022-02-10
BL-685122,MAT-2744,AT-003,1.9,250,,Document review,10/02/2022
BL-937100,MAT-2745,AT-005,3.1,375,,Document review,30-Nov-2022
BL-923303,MAT-2746,AT-007,7.9,375,2962.5,Document review,25-Mar-2024
BL-285727,MAT-2747,AT-002,6.5,300,,Prepared discovery,2022-06-09
BL-369194,MAT-2748,AT-003,4.1,250,1025.0,Negotiation,23/07/2025
BL-189462,MAT-2749,AT-005,2.7,375,1012,Prepared discovery,1686645280
BL-220862,MAT-2750,AT-003,2.5,375,"""937.50""",Research,10/02/24
BL-451334,MAT-2751,AT-010,7.9,250,"$1,975.00",Negotiation,1734078880
BL-562841,MAT-2752,AT-004,1.1,375,412.5,Negotiation,08/10/2022
BL-741591,MAT-2753,AT-004,2.9,375,,Court appearance,1736152480
BL-460354,MAT-2754,AT-004,5.9,375,,Drafted motion,26/08/2021
BL-299547,MAT-2755,AT-009,9.4,375,3525.0,Drafted motion,22-Jan-2023
BL-113794,MAT-2756,AT-008,2.7,375,"€1,012",Document review,08-Dec-2022
BL-111429,MAT-2757,AT-006,0.8,375,,Drafted motion,2023-12-24
BL-378000,MAT-2758,AT-007,1.8,375,€675,Research,14/09/23
BL-174866,MAT-2759,AT-008,9.4,375,"€3,525",Court appearance,04/01/25
BL-424808,MAT-2760,AT-004,8.3,250,"""2,075.00""",Document review,29-May-2024
BL-187329,MAT-2761,AT-005,6.1,300,1830.0,Research,2024-10-11
BL-410433,MAT-2762,AT-005,4.2,250,"""1,050.00""",Client call,13-Nov-2022
BL-397709,MAT-2763,AT-006,8.1,250,2025.0,Prepared discovery,2022-03-30
BL-747044,MAT-2764,AT-009,6.6,375,2475.0,Document review,2022-10-12
BL-234367,MAT-2765,AT-001,9.6,375,,Client call,09/08/2025
BL-747637,MAT-2766,AT-004,0.7,375,262.5,Prepared discovery,2022-04-03
BL-272932,MAT-2767,AT-005,8.8,300,"2,640",Court appearance,2023-08-20
BL-959947,MAT-2768,AT-007,8.8,250,"$2,200",Prepared discovery,1666859680
BL-570146,MAT-2769,AT-005,1.1,250,€275,Reviewed contract,1658738080
BL-332136,MAT-2770,AT-006,7.1,300,,Court appearance,17/11/2024
BL-467041,MAT-2771,AT-010,0.7,250,$175,Prepared discovery,30-May-2025
BL-298078,MAT-2772,AT-001,1.6,300,480.0,Client call,1719909280
BL-864265,MAT-2773,AT-005,4.2,375,"$1,575.00",Client call,1682325280
BL-765511,MAT-2774,AT-006,9.2,300,,Document review,2025-10-16
BL-380887,MAT-2775,AT-009,2.2,250,€550,Drafted motion,12-Jun-2022
BL-891294,MAT-2776,AT-008,2.2,300,660.0,Research,2024-02-15
BL-515916,MAT-2777,AT-009,8.5,300,"$2,550",Research,30/11/2025
BL-398992,MAT-2778,AT-006,0.6,375,225.0,Client call,1635928480
BL-266701,MAT-2779,AT-003,9.9,375,,Document review,15/07/21
BL-708142,MAT-2780,AT-003,8.0,375,,Court appearance,01/01/2021
BL-654090,MAT-2781,AT-001,1.4,300,420.0,Research,10/08/2021
BL-461217,MAT-2782,AT-005,9.6,375,3600.0,Client call,27/09/25
BL-883080,MAT-2783,AT-007,1.5,300,,Drafted motion,1688114080
BL-118729,MAT-2784,AT-008,6.6,300,1980.0,Document review,2021-12-18
BL-790792,MAT-2785,AT-006,1.0,375,$375.00,Document review,30/05/2021
BL-743578,MAT-2786,AT-004,6.2,300,,Negotiation,2021-10-20
BL-149440,MAT-2787,AT-005,5.3,375,1987.5,Drafted motion,20-Dec-2023
BL-378121,MAT-2788,AT-003,8.9,300,,Negotiation,2022-12-27
BL-423290,MAT-2789,AT-002,7.8,300,,Drafted motion,16/06/2024
BL-893969,MAT-2790,AT-009,4.9,375,"$1,837.50",Research,1614760480
BL-739501,MAT-2791,AT-010,8.4,250,"$2,100",Drafted motion,19/04/2022
BL-135515,MAT-2792,AT-002,4.3,375,"$1,612.50",Document review,1645346080
BL-987918,MAT-2793,AT-007,7.1,250,,Reviewed contract,17/07/2021
BL-424918,MAT-2794,AT-008,7.9,375,"$2,962.50",Drafted motion,17/03/2024
BL-295006,MAT-2795,AT-009,3.4,300,1020,Court appearance,2023-03-03
BL-554479,MAT-2796,AT-006,2.8,300,€840,Document review,1692434080
BL-682810,MAT-2797,AT-006,8.4,250,2100,Negotiation,08/05/25
BL-516357,MAT-2798,AT-002,6.7,375,,Drafted motion,22-May-2025
BL-716200,MAT-2799,AT-006,9.9,250,2475.0,Document review,1752050080
BL-647517,MAT-2800,AT-008,3.4,375,,Prepared discovery,26/02/24
BL-386136,MAT-2801,AT-004,2.1,250,525.0,Reviewed contract,25/03/25
BL-789988,MAT-2802,AT-009,5.5,375,,Drafted motion,2021-07-08
BL-382968,MAT-2803,AT-002,1.0,250,,Prepared discovery,1756542880
BL-951701,MAT-2804,AT-005,4.9,375,"€1,838",Drafted motion,29/02/2024
BL-557381,MAT-2805,AT-002,9.9,300,2970.0,Prepared discovery,10/11/24
BL-874822,MAT-2806,AT-002,2.1,300,,Prepared discovery,2024-06-12
BL-633645,MAT-2807,AT-001,7.6,250,,Prepared discovery,02-May-2023
BL-570406,MAT-2808,AT-005,7.5,300,"""2,250.00""",Document review,31/12/24
BL-809729,MAT-2809,AT-005,6.9,250,1725.0,Prepared discovery,03-Oct-2023
BL-963915,MAT-2810,AT-005,4.3,300,"$1,290.00",Prepared discovery,31/01/21
BL-699482,MAT-2811,AT-008,1.9,250,,Drafted motion,1637224480
BL-126701,MAT-2812,AT-009,8.9,375,,Client call,01-Oct-2024
BL-467426,MAT-2813,AT-004,6.0,300,,Reviewed contract,2022-11-03
BL-821634,MAT-2814,AT-004,9.6,375,,Research,26/09/2023
BL-148144,MAT-2815,AT-003,5.8,300,,Reviewed contract,21/01/25
BL-540295,MAT-2816,AT-003,6.8,375,2550.0,Document review,15-Jun-2022
BL-946859,MAT-2817,AT-008,6.2,300,1860.0,Document review,13-May-2023
BL-345824,MAT-2818,AT-008,6.5,250,"$1,625.00",Court appearance,2022-05-05
BL-666091,MAT-2819,AT-003,2.9,375,1087.5,Prepared discovery,2025-11-08
BL-815059,MAT-2820,AT-003,6.1,375,"€2,288",Reviewed contract,23/07/2023
BL-245668,MAT-2821,AT-005,4.5,375,,Research,13/10/24
BL-256484,MAT-2822,AT-003,9.5,250,2375.0,Prepared discovery,1673685280
BL-753713,MAT-2823,AT-001,2.4,300,,Client call,31/07/21
BL-338703,MAT-2824,AT-003,5.2,250,"$1,300",Document review,2024-06-19
BL-906662,MAT-2825,AT-007,8.6,375,,Client call,2022-10-19
BL-366643,MAT-2826,AT-009,6.0,375,2250.0,Document review,18/11/22
BL-325039,MAT-2827,AT-004,1.7,375,637.5,Document review,15/07/2023
BL-712056,MAT-2828,AT-010,4.7,250,"1,175",Drafted motion,16/08/21
BL-253833,MAT-2829,AT-002,2.8,250,€700,Negotiation,12/09/21
BL-184606,MAT-2830,AT-005,3.8,300,1140.0,Document review,22/06/24
BL-601299,MAT-2831,AT-001,7.3,300,"""2,190.00""",Negotiation,03/06/21
BL-283611,MAT-2832,AT-006,6.3,300,"$1,890",Client call,27-Sep-2025
BL-640132,MAT-2833,AT-006,6.7,375,2512,Client call,11/07/21
BL-252104,MAT-2834,AT-001,7.6,250,,Court appearance,23/03/2022
BL-358497,MAT-2835,AT-001,6.6,300,,Negotiation,1721550880
BL-606446,MAT-2836,AT-006,9.6,300,,Negotiation,11-Mar-2023
BL-590531,MAT-2837,AT-004,2.6,300,$780,Client call,08/02/2023
BL-139084,MAT-2838,AT-003,2.8,375,1050.0,Document review,15-Jul-2021
BL-558037,MAT-2839,AT-010,7.4,375,,Negotiation,16/10/23
BL-585841,MAT-2840,AT-009,1.6,375,,Reviewed contract,1683016480
BL-262261,MAT-2841,AT-005,5.6,375,"$2,100",Research,11/01/25
BL-891014,MAT-2842,AT-008,3.6,250,$900,Negotiation,25/11/21
BL-157008,MAT-2843,AT-002,5.0,375,"$1,875.00",Reviewed contract,24-Jul-2025
BL-769055,MAT-2844,AT-006,3.7,300,"""1,110.00""",Negotiation,05/05/23
BL-486267,MAT-2845,AT-002,0.9,300,"""270.00""",Negotiation,27-Nov-2021
BL-825250,MAT-2846,AT-010,8.0,375,"€3,000",Reviewed contract,2021-07-07
BL-835043,MAT-2847,AT-007,5.1,300,1530.0,Reviewed contract,07-Aug-2024
BL-887744,MAT-2848,AT-010,8.6,250,2150.0,Reviewed contract,12/11/25
BL-417345,MAT-2849,AT-002,9.0,300,,Drafted motion,19-Jul-2021
BL-928383,MAT-2850,AT-001,9.9,250,,Client call,2025-08-11
BL-299621,MAT-2851,AT-006,3.1,250,775.0,Client call,2023-06-12
BL-258343,MAT-2852,AT-010,4.0,375,,Reviewed contract,18/06/2021
BL-757402,MAT-2853,AT-009,1.5,375,,Negotiation,25/12/2021
BL-584930,MAT-2854,AT-004,1.8,250,,Prepared discovery,2021-01-05
BL-752147,MAT-2855,AT-010,1.9,375,,Client call,20/12/2020
BL-984886,MAT-2856,AT-009,4.3,375,"$1,612.50",Drafted motion,23/05/22
BL-132745,MAT-2857,AT-005,9.5,300,2850.0,Court appearance,25/10/2024
BL-166672,MAT-2858,AT-007,6.0,375,2250,Document review,2022-11-11
BL-590411,MAT-2859,AT-007,7.1,375,"""2,662.50""",Court appearance,03-Mar-2021
BL-715099,MAT-2860,AT-002,1.6,300,$480.00,Drafted motion,06-Sep-2025
BL-801394,MAT-2861,AT-003,4.7,250,1175.0,Research,2024-01-17
BL-872321,MAT-2862,AT-002,9.9,375,3712.5,Reviewed contract,21-Dec-2022
BL-627602,MAT-2863,AT-005,2.2,250,,Reviewed contract,1741422880
BL-941424,MAT-2864,AT-003,5.1,300,"€1,530",Prepared discovery,11/04/25
BL-610816,MAT-2865,AT-003,2.8,250,700.0,Document review,1725438880
BL-502346,MAT-2866,AT-004,5.7,300,,Negotiation,1686904480
BL-238257,MAT-2867,AT-008,4.7,250,"$1,175.00",Document review,20/08/23
BL-836577,MAT-2868,AT-005,9.6,375,3600,Research,2022-05-04
BL-743568,MAT-2869,AT-007,8.0,250,,Document review,1642408480
BL-919245,MAT-2870,AT-010,5.3,250,"""1,325.00""",Court appearance,08/01/22
BL-744086,MAT-2871,AT-003,5.9,300,"$1,770",Negotiation,2021-09-14
BL-441455,MAT-2872,AT-004,7.7,375,2887.5,Reviewed contract,2022-11-14
BL-124469,MAT-2873,AT-001,5.1,375,1912.5,Negotiation,21/11/2022
BL-972172,MAT-2874,AT-003,7.5,250,1875.0,Negotiation,02/05/2022
BL-666224,MAT-2875,AT-008,6.9,250,"$1,725",Client call,2024-11-21
BL-868742,MAT-2876,AT-009,1.3,250,325.0,Client call,01/06/22
BL-597801,MAT-2877,AT-005,6.7,300,"€2,010",Document review,21-Mar-2022
BL-906065,MAT-2878,AT-005,9.2,250,,Negotiation,04/01/2023
BL-977040,MAT-2879,AT-003,3.3,300,$990.00,Negotiation,06-May-2021
BL-124881,MAT-2880,AT-007,9.3,375,,Court appearance,26-May-2023
BL-231772,MAT-2881,AT-001,7.0,300,2100,Drafted motion,10/09/2024
BL-657712,MAT-2882,AT-003,2.3,300,690.0,Drafted motion,23-Apr-2021
BL-855537,MAT-2883,AT-010,8.6,250,,Reviewed contract,1668242080
BL-691106,MAT-2884,AT-001,6.2,250,1550.0,Drafted motion,1733474080
BL-327812,MAT-2885,AT-006,8.1,375,3037,Drafted motion,2023-11-14
BL-135234,MAT-2886,AT-003,9.6,300,"€2,880",Prepared discovery,2024-12-17
BL-737361,MAT-2887,AT-004,2.3,300,690,Prepared discovery,13-Jun-2021
BL-340982,MAT-2888,AT-008,6.9,375,"2,588",Prepared discovery,2020-12-18
BL-859093,MAT-2889,AT-002,8.7,300,"$2,610.00",Prepared discovery,04/08/25
BL-295245,MAT-2890,AT-001,5.8,250,1450.0,Prepared discovery,11/02/23
BL-405796,MAT-2891,AT-008,9.2,300,"€2,760",Court appearance,03/07/2023
BL-316246,MAT-2892,AT-001,2.3,250,,Negotiation,19-Dec-2024
BL-152641,MAT-2893,AT-010,6.3,300,"$1,890",Research,1750408480
BL-815359,MAT-2894,AT-009,9.5,300,,Drafted motion,2024-03-21
BL-847621,MAT-2895,AT-010,7.5,300,"""2,250.00""",Drafted motion,2022-10-19
BL-753942,MAT-2896,AT-003,0.5,375,€188,Document review,08-Jun-2022
BL-361869,MAT-2897,AT-009,3.7,375,"""1,387.50""",Document review,12/09/2025
BL-404118,MAT-2898,AT-006,6.5,375,2437.5,Client call,2022-01-10
BL-149292,MAT-2899,AT-008,4.0,250,,Negotiation,1639384480
BL-272586,MAT-2900,AT-003,8.7,300,,Negotiation,07-Jul-2021
BL-149612,MAT-2901,AT-003,9.1,300,,Client call,22/11/21
BL-902464,MAT-2902,AT-003,9.6,250,,Research,29/05/2024
BL-948447,MAT-2903,AT-006,9.3,375,3487.5,Reviewed contract,1720859680
BL-704577,MAT-2904,AT-006,5.7,300,1710,Document review,1626338080
BL-255724,MAT-2905,AT-004,6.4,300,,Negotiation,2023-01-01
BL-565365,MAT-2906,AT-006,9.0,300,"$2,700.00",Client call,1668414880
BL-289811,MAT-2907,AT-007,7.7,375,,Document review,05/11/2025
BL-976660,MAT-2908,AT-001,4.9,300,,Prepared discovery,2024-12-19
BL-623798,MAT-2909,AT-007,3.1,250,$775.00,Client call,04-Sep-2023
BL-418459,MAT-2910,AT-005,0.7,375,,Prepared discovery,01-Aug-2022
BL-500901,MAT-2911,AT-006,0.7,300,210.0,Document review,11-Oct-2022
BL-698351,MAT-2912,AT-003,8.2,375,,Client call,1616488480
BL-135594,MAT-2913,AT-003,1.8,375,675.0,Client call,1701506080
BL-910834,MAT-2914,AT-005,8.8,375,,Court appearance,09/11/24
BL-666570,MAT-2915,AT-001,3.8,300,1140.0,Court appearance,24-Sep-2025
BL-339976,MAT-2916,AT-006,6.9,250,1725.0,Negotiation,2023-10-26
BL-558788,MAT-2917,AT-003,4.5,250,"€1,125",Reviewed contract,19-Nov-2022
BL-516330,MAT-2918,AT-004,9.3,250,,Document review,1685522080
BL-209039,MAT-2919,AT-003,4.5,250,,Negotiation,25-Nov-2023
BL-303967,MAT-2920,AT-008,6.1,375,2287.5,Negotiation,1669278880
BL-845882,MAT-2921,AT-007,5.4,250,1350.0,Court appearance,26/01/2024
BL-675862,MAT-2922,AT-009,5.8,300,1740.0,Document review,18/12/21
BL-187552,MAT-2923,AT-008,6.6,375,"""2,475.00""",Research,10-Apr-2024
BL-600183,MAT-2924,AT-008,0.7,250,,Research,13/10/2021
BL-802378,MAT-2925,AT-004,3.5,300,1050.0,Court appearance,30/04/24
BL-995002,MAT-2926,AT-008,7.2,300,"€2,160",Drafted motion,1752050080
BL-481553,MAT-2927,AT-003,5.0,250,"""1,250.00""",Drafted motion,26/04/22
BL-508674,MAT-2928,AT-007,8.9,375,"$3,337.50",Drafted motion,22/11/22
BL-572482,MAT-2929,AT-010,1.9,250,475.0,Research,2024-06-28
BL-542885,MAT-2930,AT-005,9.4,300,"€2,820",Reviewed contract,05-Sep-2023
BL-691530,MAT-2931,AT-004,8.7,250,,Negotiation,16/01/2024
BL-320823,MAT-2932,AT-009,5.4,375,2025.0,Client call,24-Aug-2024
BL-709688,MAT-2933,AT-004,6.7,300,,Document review,20/01/23
BL-626069,MAT-2934,AT-003,7.6,300,2280.0,Court appearance,25-Jun-2023
BL-624284,MAT-2935,AT-010,4.8,375,1800.0,Drafted motion,2025-09-21
BL-259022,MAT-2936,AT-009,9.4,250,2350.0,Reviewed contract,1761122080
BL-518577,MAT-2937,AT-007,8.6,300,,Reviewed contract,1674722080
BL-934830,MAT-2938,AT-005,3.4,375,"$1,275",Drafted motion,1695371680
BL-915958,MAT-2939,AT-007,3.8,250,$950,Document review,2021-08-19
BL-894805,MAT-2940,AT-002,2.0,375,$750,Drafted motion,22/11/23
BL-578680,MAT-2941,AT-006,9.9,250,"2,475",Negotiation,1751704480
BL-881514,MAT-2942,AT-007,9.1,300,,Prepared discovery,19/04/24
BL-322928,MAT-2943,AT-009,0.7,375,,Reviewed contract,2021-08-20
BL-221190,MAT-2944,AT-008,4.9,300,,Document review,12/09/23
BL-410397,MAT-2945,AT-009,9.1,300,"€2,730",Drafted motion,2023-03-09
BL-577907,MAT-2946,AT-009,7.7,250,1925.0,Drafted motion,2025-03-06
BL-998413,MAT-2947,AT-006,8.6,250,2150,Document review,25/07/22
BL-208062,MAT-2948,AT-008,3.2,375,1200.0,Reviewed contract,1616056480
BL-465361,MAT-2949,AT-002,3.3,300,,Document review,1665304480
BL-828474,MAT-2950,AT-007,5.5,375,,Prepared discovery,1731054880
BL-806707,MAT-2951,AT-004,9.6,250,2400.0,Negotiation,14/12/22
BL-951675,MAT-2952,AT-009,3.3,375,"""1,237.50""",Court appearance,16-Sep-2024
BL-787365,MAT-2953,AT-001,1.1,250,,Drafted motion,12/06/2024
BL-464920,MAT-2954,AT-003,3.6,300,1080.0,Research,04/08/2024
BL-506466,MAT-2955,AT-006,3.1,375,,Negotiation,05-Aug-2025
BL-368632,MAT-2956,AT-006,6.9,375,2587.5,Drafted motion,2024-06-17
BL-104743,MAT-2957,AT-003,0.9,250,€225,Negotiation,2025-11-28
BL-358884,MAT-2958,AT-007,0.7,300,210.0,Prepared discovery,2025-07-18
BL-135537,MAT-2959,AT-005,4.4,300,1320.0,Negotiation,2023-12-08
BL-163405,MAT-2960,AT-009,3.2,300,$960,Research,28-Mar-2024
BL-841981,MAT-2961,AT-007,9.4,375,3525.0,Court appearance,12/05/21
BL-747318,MAT-2962,AT-001,9.6,375,"""3,600.00""",Research,2021-05-24
BL-582332,MAT-2963,AT-002,0.7,300,,Negotiation,18/09/24
BL-750173,MAT-2964,AT-004,7.1,375,2662.5,Court appearance,1631176480
BL-109657,MAT-2965,AT-007,2.9,375,1087.5,Negotiation,14-Feb-2025
BL-895597,MAT-2966,AT-009,9.7,375,,Client call,08-Oct-2022
BL-186634,MAT-2967,AT-008,8.8,375,"""3,300.00""",Prepared discovery,1754987680
BL-124331,MAT-2968,AT-001,3.4,250,850,Reviewed contract,24/01/22
BL-584596,MAT-2969,AT-004,8.8,300,2640.0,Research,1726907680
BL-983521,MAT-2970,AT-005,2.6,250,650.0,Prepared discovery,05/01/22
BL-453685,MAT-2971,AT-001,4.5,250,"$1,125",Document review,13/12/22
BL-882807,MAT-2972,AT-003,9.0,250,"""2,250.00""",Reviewed contract,08-Jul-2025
BL-544636,MAT-2973,AT-008,4.0,250,,Client call,12-Dec-2022
BL-875573,MAT-2974,AT-005,9.0,250,2250.0,Research,08/01/22
BL-713229,MAT-2975,AT-008,1.5,250,$375.00,Drafted motion,14-Jan-2022
BL-326890,MAT-2976,AT-004,0.8,250,,Reviewed contract,02/05/21
BL-959776,MAT-2977,AT-005,0.9,375,337.5,Court appearance,04/01/2022
BL-604095,MAT-2978,AT-007,5.3,375,,Court appearance,28-Oct-2023
BL-263045,MAT-2979,AT-003,3.8,300,"1,140",Negotiation,1695544480
BL-451871,MAT-2980,AT-006,7.1,300,2130.0,Document review,1739608480
BL-617679,MAT-2981,AT-006,0.7,375,262.5,Client call,1738744480
BL-964788,MAT-2982,AT-008,3.5,300,1050.0,Prepared discovery,2021-02-08
BL-544981,MAT-2983,AT-007,1.1,300,330.0,Prepared discovery,06-Nov-2024
BL-738668,MAT-2984,AT-009,4.8,375,1800.0,Document review,25/11/24
BL-796827,MAT-2985,AT-006,4.8,300,1440.0,Negotiation,05/06/22
BL-365760,MAT-2986,AT-001,3.3,250,$825,Court appearance,06/12/21
BL-891051,MAT-2987,AT-004,9.9,300,2970.0,Research,02/05/22
BL-866850,MAT-2988,AT-008,2.4,300,€720,Negotiation,18/04/23
BL-165426,MAT-2989,AT-007,3.5,375,"$1,312",Research,1674462880
BL-473492,MAT-2990,AT-005,9.3,375,,Court appearance,2021-02-12
BL-462073,MAT-2991,AT-009,5.9,250,,Reviewed contract,1651307680
BL-889789,MAT-2992,AT-009,9.3,375,,Drafted motion,31-May-2024
BL-768517,MAT-2993,AT-003,9.5,375,"3,562",Client call,1692347680
BL-220019,MAT-2994,AT-010,0.7,300,210.0,Reviewed contract,2024-02-22
BL-851407,MAT-2995,AT-006,9.5,300,2850.0,Research,1622450080
BL-413538,MAT-2996,AT-010,6.4,250,"1,600",Court appearance,2021-06-17
BL-190590,MAT-2997,AT-006,5.8,375,2175.0,Reviewed contract,23/07/2025
BL-559674,MAT-2998,AT-003,6.1,250,"$1,525",Drafted motion,30/10/2021
BL-324188,MAT-2999,AT-002,3.9,300,1170.0,Prepared discovery,2022-04-14
BL-509308,MAT-3000,AT-001,4.1,250,"1,025",Drafted motion,1693211680
